1608456621,2020-12-20,04:30,30.00,in,1016,hPa,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9,-9
1608460203,2020-12-20,05:00,30.00,in,1016,hPa,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-9
1608460220,2020-12-20,05:30,30.00,in,1016,hPa,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9
1608462024,2020-12-20,06:00,30.00,in,1016,hPa,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8
1608463819,2020-12-20,06:30,30.00,in,1016,hPa,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8,-8
1608465625,2020-12-20,07:00,30.00,in,1016,hPa,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-5,-5,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-8
1608467422,2020-12-20,07:30,29.97,in,1015,hPa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9
1608469222,2020-12-20,08:00,29.97,in,1015,hPa,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-9
1608471021,2020-12-20,08:30,29.97,in,1015,hPa,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8
1608472825,2020-12-20,09:00,29.97,in,1015,hPa,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8,-8,-8,-8,-8
